{'baseline-error': 0.06, 'self-trained-error': 0.042, 'p': 0.25000000000000006, 'mu': 3, 'iter': 400}
{'baseline-error': 0.0245, 'self-trained-error': 0.015, 'p': 0.25000000000000006, 'mu': 3, 'iter': 425}
{'baseline-error': 0.0365, 'self-trained-error': 0.0255, 'p': 0.25000000000000006, 'mu': 3, 'iter': 426}
{'baseline-error': 0.0395, 'self-trained-error': 0.023, 'p': 0.25000000000000006, 'mu': 3, 'iter': 427}
{'baseline-error': 0.018, 'self-trained-error': 0.0185, 'p': 0.25000000000000006, 'mu': 3, 'iter': 428}
{'baseline-error': 0.0395, 'self-trained-error': 0.025, 'p': 0.25000000000000006, 'mu': 3, 'iter': 429}
{'baseline-error': 0.0195, 'self-trained-error': 0.0195, 'p': 0.25000000000000006, 'mu': 3, 'iter': 430}
{'baseline-error': 0.0295, 'self-trained-error': 0.0195, 'p': 0.25000000000000006, 'mu': 3, 'iter': 431}
{'baseline-error': 0.0225, 'self-trained-error': 0.019, 'p': 0.25000000000000006, 'mu': 3, 'iter': 432}
{'baseline-error': 0.026, 'self-trained-error': 0.0215, 'p': 0.25000000000000006, 'mu': 3, 'iter': 433}
{'baseline-error': 0.0265, 'self-trained-error': 0.023, 'p': 0.25000000000000006, 'mu': 3, 'iter': 434}
{'baseline-error': 0.0265, 'self-trained-error': 0.017, 'p': 0.25000000000000006, 'mu': 3, 'iter': 435}
{'baseline-error': 0.0235, 'self-trained-error': 0.0225, 'p': 0.25000000000000006, 'mu': 3, 'iter': 436}
{'baseline-error': 0.0375, 'self-trained-error': 0.0265, 'p': 0.25000000000000006, 'mu': 3, 'iter': 437}
{'baseline-error': 0.029, 'self-trained-error': 0.0145, 'p': 0.25000000000000006, 'mu': 3, 'iter': 438}
{'baseline-error': 0.027, 'self-trained-error': 0.0215, 'p': 0.25000000000000006, 'mu': 3, 'iter': 439}
{'baseline-error': 0.038, 'self-trained-error': 0.025, 'p': 0.25000000000000006, 'mu': 3, 'iter': 440}
{'baseline-error': 0.0125, 'self-trained-error': 0.0135, 'p': 0.25000000000000006, 'mu': 3, 'iter': 441}
{'baseline-error': 0.018, 'self-trained-error': 0.0175, 'p': 0.25000000000000006, 'mu': 3, 'iter': 442}
{'baseline-error': 0.0265, 'self-trained-error': 0.0255, 'p': 0.25000000000000006, 'mu': 3, 'iter': 443}
{'baseline-error': 0.018, 'self-trained-error': 0.0165, 'p': 0.25000000000000006, 'mu': 3, 'iter': 444}
{'baseline-error': 0.042, 'self-trained-error': 0.024, 'p': 0.25000000000000006, 'mu': 3, 'iter': 445}
{'baseline-error': 0.029, 'self-trained-error': 0.02, 'p': 0.25000000000000006, 'mu': 3, 'iter': 446}
{'baseline-error': 0.017, 'self-trained-error': 0.0205, 'p': 0.25000000000000006, 'mu': 3, 'iter': 447}
{'baseline-error': 0.0185, 'self-trained-error': 0.016, 'p': 0.25000000000000006, 'mu': 3, 'iter': 448}
{'baseline-error': 0.022, 'self-trained-error': 0.024, 'p': 0.25000000000000006, 'mu': 3, 'iter': 449}
